file,category,status,note
migrations/migrateSonnet1mToSonnet45.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
migrations/migrateSonnet45ToSonnet46.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
migrations/resetAutoModeOptInForDefaultOffer.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
migrations/resetProToOpusDefault.ts,migration,intentionally-omitted,"TS DB migration, no Rust equivalent"
moreright/useMoreRight.tsx,misc,covered-by-rust-equivalent,top-level moreright/useMoreRight.tsx
native-ts/color-diff/index.ts,native-ts,covered-by-rust-equivalent,native-ts/index
native-ts/file-index/index.ts,native-ts,covered-by-rust-equivalent,native-ts/index
native-ts/yoga-layout/enums.ts,native-ts,needs-port,native-ts/enums
native-ts/yoga-layout/index.ts,native-ts,covered-by-rust-equivalent,native-ts/index
outputStyles/loadOutputStylesDir.ts,outputStyles,covered-by-rust-equivalent,outputStyles/loadOutputStylesDir
package-lock.json,misc,intentionally-omitted,top-level package-lock.json
plugins/builtinPlugins.ts,plugins,covered-by-rust-equivalent,plugins/builtinPlugins
plugins/bundled/index.ts,plugins,covered-by-rust-equivalent,plugins/index
projectOnboardingState.ts,misc,covered-by-rust-equivalent,top-level projectOnboardingState.ts
query/config.ts,query,covered-by-rust-equivalent,query/config
query/deps.ts,query,needs-port,query/deps
query/stopHooks.ts,query,covered-by-rust-equivalent,query/stopHooks
query/tokenBudget.ts,query,covered-by-rust-equivalent,query/tokenBudget
query.ts,misc,covered-by-rust-equivalent,top-level query.ts
remote/RemoteSessionManager.ts,external-remote,external-service-blocked,remote requires external runtime
remote/SessionsWebSocket.ts,external-remote,external-service-blocked,remote requires external runtime
remote/remotePermissionBridge.ts,external-remote,external-service-blocked,remote requires external runtime
remote/sdkMessageAdapter.ts,external-remote,external-service-blocked,remote requires external runtime
replLauncher.tsx,misc,covered-by-rust-equivalent,top-level replLauncher.tsx
schemas/hooks.ts,misc,covered-by-rust-equivalent,top-level schemas/hooks.ts
screens/Doctor.tsx,screens,covered-by-rust-equivalent,screens/Doctor
screens/REPL.tsx,screens,needs-port,screens/REPL
screens/ResumeConversation.tsx,screens,covered-by-rust-equivalent,screens/ResumeConversation
server/createDirectConnectSession.ts,external-server,external-service-blocked,server requires external runtime
server/directConnectManager.ts,external-server,external-service-blocked,server requires external runtime
server/types.ts,external-server,external-service-blocked,server requires external runtime
services/AgentSummary/agentSummary.ts,services,covered-by-rust-equivalent,services/agentSummary
services/MagicDocs/magicDocs.ts,services,needs-port,services/magicDocs
services/MagicDocs/prompts.ts,services,covered-by-rust-equivalent,services/prompts
services/PromptSuggestion/promptSuggestion.ts,services,covered-by-rust-equivalent,services/promptSuggestion
services/PromptSuggestion/speculation.ts,services,needs-port,services/speculation
services/SessionMemory/prompts.ts,services,covered-by-rust-equivalent,services/prompts
services/SessionMemory/sessionMemory.ts,services,covered-by-rust-equivalent,services/sessionMemory
services/SessionMemory/sessionMemoryUtils.ts,services,covered-by-rust-equivalent,services/sessionMemoryUtils
services/analytics/config.ts,services,covered-by-rust-equivalent,services/config
services/analytics/datadog.ts,services,needs-port,services/datadog
services/analytics/firstPartyEventLogger.ts,services,covered-by-rust-equivalent,services/firstPartyEventLogger
services/analytics/firstPartyEventLoggingExporter.ts,services,covered-by-rust-equivalent,services/firstPartyEventLoggingExporter
services/analytics/growthbook.ts,services,needs-port,services/growthbook
services/analytics/index.ts,services,covered-by-rust-equivalent,services/index
services/analytics/metadata.ts,services,covered-by-rust-equivalent,services/metadata
services/analytics/sink.ts,services,needs-port,services/sink
services/analytics/sinkKillswitch.ts,services,needs-port,services/sinkKillswitch
services/api/adminRequests.ts,services,covered-by-rust-equivalent,services/adminRequests
services/api/bootstrap.ts,services,needs-port,services/bootstrap
services/api/claude.ts,services,covered-by-rust-equivalent,services/claude
services/api/client.ts,services,covered-by-rust-equivalent,services/client
services/api/dumpPrompts.ts,services,covered-by-rust-equivalent,services/dumpPrompts
services/api/emptyUsage.ts,services,covered-by-rust-equivalent,services/emptyUsage
services/api/errorUtils.ts,services,covered-by-rust-equivalent,services/errorUtils
services/api/errors.ts,services,covered-by-rust-equivalent,services/errors
services/api/filesApi.ts,services,covered-by-rust-equivalent,services/filesApi
services/api/firstTokenDate.ts,services,covered-by-rust-equivalent,services/firstTokenDate
services/api/grove.ts,services,needs-port,services/grove
services/api/logging.ts,services,covered-by-rust-equivalent,services/logging
services/api/metricsOptOut.ts,services,covered-by-rust-equivalent,services/metricsOptOut
services/api/overageCreditGrant.ts,services,covered-by-rust-equivalent,services/overageCreditGrant
services/api/promptCacheBreakDetection.ts,services,covered-by-rust-equivalent,services/promptCacheBreakDetection
services/api/referral.ts,services,needs-port,services/referral
services/api/sessionIngress.ts,services,covered-by-rust-equivalent,services/sessionIngress
services/api/ultrareviewQuota.ts,services,covered-by-rust-equivalent,services/ultrareviewQuota
services/api/usage.ts,services,covered-by-rust-equivalent,services/usage
services/api/withRetry.ts,services,covered-by-rust-equivalent,services/withRetry
services/autoDream/autoDream.ts,services,covered-by-rust-equivalent,services/autoDream
services/autoDream/config.ts,services,covered-by-rust-equivalent,services/config
services/autoDream/consolidationLock.ts,services,needs-port,services/consolidationLock
services/autoDream/consolidationPrompt.ts,services,covered-by-rust-equivalent,services/consolidationPrompt
services/awaySummary.ts,services,covered-by-rust-equivalent,services/awaySummary
services/claudeAiLimits.ts,services,covered-by-rust-equivalent,services/claudeAiLimits
services/claudeAiLimitsHook.ts,services,covered-by-rust-equivalent,services/claudeAiLimitsHook
services/compact/apiMicrocompact.ts,services,needs-port,services/apiMicrocompact
services/compact/autoCompact.ts,services,covered-by-rust-equivalent,services/autoCompact
services/compact/compact.ts,services,covered-by-rust-equivalent,services/compact
services/compact/compactWarningHook.ts,services,covered-by-rust-equivalent,services/compactWarningHook
services/compact/compactWarningState.ts,services,covered-by-rust-equivalent,services/compactWarningState
services/compact/grouping.ts,services,covered-by-rust-equivalent,services/grouping
services/compact/microCompact.ts,services,covered-by-rust-equivalent,services/microCompact
services/compact/postCompactCleanup.ts,services,covered-by-rust-equivalent,services/postCompactCleanup
services/compact/prompt.ts,services,covered-by-rust-equivalent,services/prompt
services/compact/sessionMemoryCompact.ts,services,covered-by-rust-equivalent,services/sessionMemoryCompact
services/compact/timeBasedMCConfig.ts,services,covered-by-rust-equivalent,services/timeBasedMCConfig
services/diagnosticTracking.ts,services,covered-by-rust-equivalent,services/diagnosticTracking
services/extractMemories/extractMemories.ts,services,covered-by-rust-equivalent,services/extractMemories
services/extractMemories/prompts.ts,services,covered-by-rust-equivalent,services/prompts
services/internalLogging.ts,services,covered-by-rust-equivalent,services/internalLogging
services/lsp/LSPClient.ts,services,covered-by-rust-equivalent,services/LSPClient
services/lsp/LSPDiagnosticRegistry.ts,services,covered-by-rust-equivalent,services/LSPDiagnosticRegistry
services/lsp/LSPServerInstance.ts,services,covered-by-rust-equivalent,services/LSPServerInstance
services/lsp/LSPServerManager.ts,services,covered-by-rust-equivalent,services/LSPServerManager
services/lsp/config.ts,services,covered-by-rust-equivalent,services/config
services/lsp/manager.ts,services,covered-by-rust-equivalent,services/manager
services/lsp/passiveFeedback.ts,services,covered-by-rust-equivalent,services/passiveFeedback
services/mcp/InProcessTransport.ts,services,covered-by-rust-equivalent,services/InProcessTransport
services/mcp/MCPConnectionManager.tsx,services,covered-by-rust-equivalent,services/MCPConnectionManager
services/mcp/SdkControlTransport.ts,services,covered-by-rust-equivalent,services/SdkControlTransport
services/mcp/auth.ts,services,covered-by-rust-equivalent,services/auth
services/mcp/channelAllowlist.ts,services,covered-by-rust-equivalent,services/channelAllowlist
services/mcp/channelNotification.ts,services,covered-by-rust-equivalent,services/channelNotification
services/mcp/channelPermissions.ts,services,covered-by-rust-equivalent,services/channelPermissions
services/mcp/claudeai.ts,services,covered-by-rust-equivalent,services/claudeai
services/mcp/client.ts,services,covered-by-rust-equivalent,services/client
services/mcp/config.ts,services,covered-by-rust-equivalent,services/config
services/mcp/elicitationHandler.ts,services,covered-by-rust-equivalent,services/elicitationHandler
services/mcp/envExpansion.ts,services,covered-by-rust-equivalent,services/envExpansion
services/mcp/headersHelper.ts,services,covered-by-rust-equivalent,services/headersHelper
services/mcp/mcpStringUtils.ts,services,covered-by-rust-equivalent,services/mcpStringUtils
services/mcp/normalization.ts,services,needs-port,services/normalization
services/mcp/oauthPort.ts,services,covered-by-rust-equivalent,services/oauthPort
services/mcp/officialRegistry.ts,services,covered-by-rust-equivalent,services/officialRegistry
services/mcp/types.ts,services,covered-by-rust-equivalent,services/types
services/mcp/useManageMCPConnections.ts,services,covered-by-rust-equivalent,services/useManageMCPConnections
services/mcp/utils.ts,services,needs-port,services/utils
services/mcp/vscodeSdkMcp.ts,services,covered-by-rust-equivalent,services/vscodeSdkMcp
services/mcp/xaa.ts,services,needs-port,services/xaa
services/mcp/xaaIdpLogin.ts,services,covered-by-rust-equivalent,services/xaaIdpLogin
services/mcpServerApproval.tsx,services,covered-by-rust-equivalent,services/mcpServerApproval
services/mockRateLimits.ts,services,covered-by-rust-equivalent,services/mockRateLimits
services/notifier.ts,services,needs-port,services/notifier
services/oauth/auth-code-listener.ts,services,covered-by-rust-equivalent,services/auth-code-listener
services/oauth/client.ts,services,covered-by-rust-equivalent,services/client
services/oauth/crypto.ts,services,needs-port,services/crypto
services/oauth/getOauthProfile.ts,services,covered-by-rust-equivalent,services/getOauthProfile
services/oauth/index.ts,services,covered-by-rust-equivalent,services/index
services/plugins/PluginInstallationManager.ts,services,covered-by-rust-equivalent,services/PluginInstallationManager
services/plugins/pluginCliCommands.ts,services,covered-by-rust-equivalent,services/pluginCliCommands
services/plugins/pluginOperations.ts,services,covered-by-rust-equivalent,services/pluginOperations
services/policyLimits/index.ts,services,covered-by-rust-equivalent,services/index
services/policyLimits/types.ts,services,covered-by-rust-equivalent,services/types
services/preventSleep.ts,services,covered-by-rust-equivalent,services/preventSleep
services/rateLimitMessages.ts,services,covered-by-rust-equivalent,services/rateLimitMessages
services/rateLimitMocking.ts,services,covered-by-rust-equivalent,services/rateLimitMocking
services/remoteManagedSettings/index.ts,services,covered-by-rust-equivalent,services/index
services/remoteManagedSettings/securityCheck.tsx,services,covered-by-rust-equivalent,services/securityCheck
services/remoteManagedSettings/syncCache.ts,services,covered-by-rust-equivalent,services/syncCache
services/remoteManagedSettings/syncCacheState.ts,services,covered-by-rust-equivalent,services/syncCacheState
services/remoteManagedSettings/types.ts,services,covered-by-rust-equivalent,services/types
services/settingsSync/index.ts,services,covered-by-rust-equivalent,services/index
services/settingsSync/types.ts,services,covered-by-rust-equivalent,services/types
services/teamMemorySync/index.ts,services,covered-by-rust-equivalent,services/index
services/teamMemorySync/secretScanner.ts,services,covered-by-rust-equivalent,services/secretScanner
services/teamMemorySync/teamMemSecretGuard.ts,services,covered-by-rust-equivalent,services/teamMemSecretGuard
services/teamMemorySync/types.ts,services,covered-by-rust-equivalent,services/types
services/teamMemorySync/watcher.ts,services,needs-port,services/watcher
services/tips/tipHistory.ts,services,covered-by-rust-equivalent,services/tipHistory
services/tips/tipRegistry.ts,services,covered-by-rust-equivalent,services/tipRegistry
services/tips/tipScheduler.ts,services,needs-port,services/tipScheduler
services/tokenEstimation.ts,services,covered-by-rust-equivalent,services/tokenEstimation
services/toolUseSummary/toolUseSummaryGenerator.ts,services,covered-by-rust-equivalent,services/toolUseSummaryGenerator
services/tools/StreamingToolExecutor.ts,services,covered-by-rust-equivalent,services/StreamingToolExecutor
services/tools/toolExecution.ts,services,covered-by-rust-equivalent,services/toolExecution
services/tools/toolHooks.ts,services,covered-by-rust-equivalent,services/toolHooks
services/tools/toolOrchestration.ts,services,covered-by-rust-equivalent,services/toolOrchestration
services/vcr.ts,services,needs-port,services/vcr
services/voice.ts,services,covered-by-rust-equivalent,services/voice
services/voiceKeyterms.ts,services,covered-by-rust-equivalent,services/voiceKeyterms
services/voiceStreamSTT.ts,services,covered-by-rust-equivalent,services/voiceStreamSTT
setup.ts,misc,covered-by-rust-equivalent,top-level setup.ts
skills/bundled/batch.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/batch.ts
skills/bundled/claudeApi.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/claudeApi.ts
skills/bundled/claudeApiContent.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/claudeApiContent.ts
skills/bundled/claudeInChrome.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/claudeInChrome.ts
skills/bundled/debug.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/debug.ts
skills/bundled/index.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/index.ts
skills/bundled/keybindings.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/keybindings.ts
skills/bundled/loop.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/loop.ts
skills/bundled/loremIpsum.ts,misc,needs-port,top-level skills/bundled/loremIpsum.ts
skills/bundled/remember.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/remember.ts
skills/bundled/scheduleRemoteAgents.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/scheduleRemoteAgents.ts
skills/bundled/simplify.ts,misc,needs-port,top-level skills/bundled/simplify.ts
skills/bundled/skillify.ts,misc,needs-port,top-level skills/bundled/skillify.ts
skills/bundled/stuck.ts,misc,needs-port,top-level skills/bundled/stuck.ts
skills/bundled/updateConfig.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/updateConfig.ts
skills/bundled/verify.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/verify.ts
skills/bundled/verifyContent.ts,misc,covered-by-rust-equivalent,top-level skills/bundled/verifyContent.ts
skills/bundledSkills.ts,misc,covered-by-rust-equivalent,top-level skills/bundledSkills.ts
skills/loadSkillsDir.ts,misc,covered-by-rust-equivalent,top-level skills/loadSkillsDir.ts
skills/mcpSkillBuilders.ts,misc,covered-by-rust-equivalent,top-level skills/mcpSkillBuilders.ts
state/AppState.tsx,state,covered-by-rust-equivalent,state/AppState
state/AppStateStore.ts,state,covered-by-rust-equivalent,state/AppStateStore
state/onChangeAppState.ts,state,covered-by-rust-equivalent,state/onChangeAppState
state/selectors.ts,state,needs-port,state/selectors
state/store.ts,state,covered-by-rust-equivalent,state/store
state/teammateViewHelpers.ts,state,covered-by-rust-equivalent,state/teammateViewHelpers
tasks/DreamTask/DreamTask.ts,tasks,covered-by-rust-equivalent,tasks/DreamTask
tasks/InProcessTeammateTask/InProcessTeammateTask.tsx,tasks,covered-by-rust-equivalent,tasks/InProcessTeammateTask
tasks/InProcessTeammateTask/types.ts,tasks,covered-by-rust-equivalent,tasks/types
tasks/LocalAgentTask/LocalAgentTask.tsx,tasks,covered-by-rust-equivalent,tasks/LocalAgentTask
tasks/LocalMainSessionTask.ts,tasks,covered-by-rust-equivalent,tasks/LocalMainSessionTask
tasks/LocalShellTask/LocalShellTask.tsx,tasks,covered-by-rust-equivalent,tasks/LocalShellTask
tasks/LocalShellTask/guards.ts,tasks,covered-by-rust-equivalent,tasks/guards
tasks/LocalShellTask/killShellTasks.ts,tasks,covered-by-rust-equivalent,tasks/killShellTasks
tasks/RemoteAgentTask/RemoteAgentTask.tsx,tasks,covered-by-rust-equivalent,tasks/RemoteAgentTask
tasks/pillLabel.ts,tasks,covered-by-rust-equivalent,tasks/pillLabel
tasks/stopTask.ts,tasks,covered-by-rust-equivalent,tasks/stopTask
tasks/types.ts,tasks,covered-by-rust-equivalent,tasks/types
tasks.ts,misc,covered-by-rust-equivalent,top-level tasks.ts
tools/AgentTool/AgentTool.tsx,tool,covered-by-rust-equivalent,Tool AgentTool
tools/AgentTool/UI.tsx,tool,needs-port,Tool UI
tools/AgentTool/agentColorManager.ts,tool,covered-by-rust-equivalent,Tool agentColorManager
tools/AgentTool/agentDisplay.ts,tool,covered-by-rust-equivalent,Tool agentDisplay
tools/AgentTool/agentMemory.ts,tool,covered-by-rust-equivalent,Tool agentMemory
tools/AgentTool/agentMemorySnapshot.ts,tool,covered-by-rust-equivalent,Tool agentMemorySnapshot
tools/AgentTool/agentToolUtils.ts,tool,covered-by-rust-equivalent,Tool agentToolUtils
tools/AgentTool/built-in/claudeCodeGuideAgent.ts,tool,covered-by-rust-equivalent,Tool claudeCodeGuideAgent
tools/AgentTool/built-in/exploreAgent.ts,tool,covered-by-rust-equivalent,Tool exploreAgent
tools/AgentTool/built-in/generalPurposeAgent.ts,tool,covered-by-rust-equivalent,Tool generalPurposeAgent
tools/AgentTool/built-in/planAgent.ts,tool,covered-by-rust-equivalent,Tool planAgent
tools/AgentTool/built-in/statuslineSetup.ts,tool,covered-by-rust-equivalent,Tool statuslineSetup
tools/AgentTool/built-in/verificationAgent.ts,tool,covered-by-rust-equivalent,Tool verificationAgent
tools/AgentTool/builtInAgents.ts,tool,covered-by-rust-equivalent,Tool builtInAgents
tools/AgentTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/AgentTool/forkSubagent.ts,tool,covered-by-rust-equivalent,Tool forkSubagent
tools/AgentTool/loadAgentsDir.ts,tool,covered-by-rust-equivalent,Tool loadAgentsDir
tools/AgentTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/AgentTool/resumeAgent.ts,tool,covered-by-rust-equivalent,Tool resumeAgent
tools/AgentTool/runAgent.ts,tool,covered-by-rust-equivalent,Tool runAgent
tools/AskUserQuestionTool/AskUserQuestionTool.tsx,tool,covered-by-rust-equivalent,Tool AskUserQuestionTool
tools/AskUserQuestionTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/BashTool/BashTool.tsx,tool,needs-port,Tool BashTool
tools/BashTool/BashToolResultMessage.tsx,tool,covered-by-rust-equivalent,Tool BashToolResultMessage
tools/BashTool/UI.tsx,tool,needs-port,Tool UI
tools/BashTool/bashCommandHelpers.ts,tool,covered-by-rust-equivalent,Tool bashCommandHelpers
tools/BashTool/bashPermissions.ts,tool,covered-by-rust-equivalent,Tool bashPermissions
tools/BashTool/bashSecurity.ts,tool,covered-by-rust-equivalent,Tool bashSecurity
tools/BashTool/commandSemantics.ts,tool,covered-by-rust-equivalent,Tool commandSemantics
tools/BashTool/commentLabel.ts,tool,covered-by-rust-equivalent,Tool commentLabel
tools/BashTool/destructiveCommandWarning.ts,tool,covered-by-rust-equivalent,Tool destructiveCommandWarning
tools/BashTool/modeValidation.ts,tool,covered-by-rust-equivalent,Tool modeValidation
tools/BashTool/pathValidation.ts,tool,covered-by-rust-equivalent,Tool pathValidation
tools/BashTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/BashTool/readOnlyValidation.ts,tool,covered-by-rust-equivalent,Tool readOnlyValidation
tools/BashTool/sedEditParser.ts,tool,covered-by-rust-equivalent,Tool sedEditParser
tools/BashTool/sedValidation.ts,tool,covered-by-rust-equivalent,Tool sedValidation
tools/BashTool/shouldUseSandbox.ts,tool,covered-by-rust-equivalent,Tool shouldUseSandbox
tools/BashTool/toolName.ts,tool,covered-by-rust-equivalent,Tool toolName
tools/BashTool/utils.ts,tool,needs-port,Tool utils
tools/BriefTool/BriefTool.ts,tool,covered-by-rust-equivalent,Tool BriefTool
tools/BriefTool/UI.tsx,tool,needs-port,Tool UI
tools/BriefTool/attachments.ts,tool,covered-by-rust-equivalent,Tool attachments
tools/BriefTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/BriefTool/upload.ts,tool,covered-by-rust-equivalent,Tool upload
tools/ConfigTool/ConfigTool.ts,tool,covered-by-rust-equivalent,Tool ConfigTool
tools/ConfigTool/UI.tsx,tool,needs-port,Tool UI
tools/ConfigTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/ConfigTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/ConfigTool/supportedSettings.ts,tool,covered-by-rust-equivalent,Tool supportedSettings
tools/EnterPlanModeTool/EnterPlanModeTool.ts,tool,covered-by-rust-equivalent,Tool EnterPlanModeTool
tools/EnterPlanModeTool/UI.tsx,tool,needs-port,Tool UI
tools/EnterPlanModeTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/EnterPlanModeTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/EnterWorktreeTool/EnterWorktreeTool.ts,tool,covered-by-rust-equivalent,Tool EnterWorktreeTool
tools/EnterWorktreeTool/UI.tsx,tool,needs-port,Tool UI
tools/EnterWorktreeTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/EnterWorktreeTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/ExitPlanModeTool/ExitPlanModeV2Tool.ts,tool,needs-port,Tool ExitPlanModeV2Tool
tools/ExitPlanModeTool/UI.tsx,tool,needs-port,Tool UI
tools/ExitPlanModeTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/ExitPlanModeTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/ExitWorktreeTool/ExitWorktreeTool.ts,tool,covered-by-rust-equivalent,Tool ExitWorktreeTool
tools/ExitWorktreeTool/UI.tsx,tool,needs-port,Tool UI
tools/ExitWorktreeTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/ExitWorktreeTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/FileEditTool/FileEditTool.ts,tool,needs-port,Tool FileEditTool
tools/FileEditTool/UI.tsx,tool,needs-port,Tool UI
tools/FileEditTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/FileEditTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/FileEditTool/types.ts,tool,covered-by-rust-equivalent,Tool types
tools/FileEditTool/utils.ts,tool,needs-port,Tool utils
tools/FileReadTool/FileReadTool.ts,tool,needs-port,Tool FileReadTool
tools/FileReadTool/UI.tsx,tool,needs-port,Tool UI
tools/FileReadTool/imageProcessor.ts,tool,covered-by-rust-equivalent,Tool imageProcessor
tools/FileReadTool/limits.ts,tool,covered-by-rust-equivalent,Tool limits
tools/FileReadTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/FileWriteTool/FileWriteTool.ts,tool,covered-by-rust-equivalent,Tool FileWriteTool
tools/FileWriteTool/UI.tsx,tool,needs-port,Tool UI
tools/FileWriteTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/GlobTool/GlobTool.ts,tool,needs-port,Tool GlobTool
tools/GlobTool/UI.tsx,tool,needs-port,Tool UI
tools/GlobTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/GrepTool/GrepTool.ts,tool,needs-port,Tool GrepTool
tools/GrepTool/UI.tsx,tool,needs-port,Tool UI
tools/GrepTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/LSPTool/LSPTool.ts,tool,needs-port,Tool LSPTool
tools/LSPTool/UI.tsx,tool,needs-port,Tool UI
tools/LSPTool/formatters.ts,tool,needs-port,Tool formatters
tools/LSPTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/LSPTool/schemas.ts,tool,covered-by-rust-equivalent,Tool schemas
tools/LSPTool/symbolContext.ts,tool,covered-by-rust-equivalent,Tool symbolContext
tools/ListMcpResourcesTool/ListMcpResourcesTool.ts,tool,covered-by-rust-equivalent,Tool ListMcpResourcesTool
tools/ListMcpResourcesTool/UI.tsx,tool,needs-port,Tool UI
tools/ListMcpResourcesTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/MCPTool/MCPTool.ts,tool,needs-port,Tool MCPTool
tools/MCPTool/UI.tsx,tool,needs-port,Tool UI
tools/MCPTool/classifyForCollapse.ts,tool,covered-by-rust-equivalent,Tool classifyForCollapse
tools/MCPTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/McpAuthTool/McpAuthTool.ts,tool,needs-port,Tool McpAuthTool
tools/NotebookEditTool/NotebookEditTool.ts,tool,covered-by-rust-equivalent,Tool NotebookEditTool
tools/NotebookEditTool/UI.tsx,tool,needs-port,Tool UI
tools/NotebookEditTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/NotebookEditTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/PowerShellTool/PowerShellTool.tsx,tool,covered-by-rust-equivalent,Tool PowerShellTool
tools/PowerShellTool/UI.tsx,tool,needs-port,Tool UI
tools/PowerShellTool/clmTypes.ts,tool,covered-by-rust-equivalent,Tool clmTypes
tools/PowerShellTool/commandSemantics.ts,tool,covered-by-rust-equivalent,Tool commandSemantics
tools/PowerShellTool/commonParameters.ts,tool,covered-by-rust-equivalent,Tool commonParameters
tools/PowerShellTool/destructiveCommandWarning.ts,tool,covered-by-rust-equivalent,Tool destructiveCommandWarning
tools/PowerShellTool/gitSafety.ts,tool,covered-by-rust-equivalent,Tool gitSafety
tools/PowerShellTool/modeValidation.ts,tool,covered-by-rust-equivalent,Tool modeValidation
tools/PowerShellTool/pathValidation.ts,tool,covered-by-rust-equivalent,Tool pathValidation
tools/PowerShellTool/powershellPermissions.ts,tool,covered-by-rust-equivalent,Tool powershellPermissions
tools/PowerShellTool/powershellSecurity.ts,tool,covered-by-rust-equivalent,Tool powershellSecurity
tools/PowerShellTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/PowerShellTool/readOnlyValidation.ts,tool,covered-by-rust-equivalent,Tool readOnlyValidation
tools/PowerShellTool/toolName.ts,tool,covered-by-rust-equivalent,Tool toolName
tools/REPLTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/REPLTool/primitiveTools.ts,tool,covered-by-rust-equivalent,Tool primitiveTools
tools/ReadMcpResourceTool/ReadMcpResourceTool.ts,tool,covered-by-rust-equivalent,Tool ReadMcpResourceTool
tools/ReadMcpResourceTool/UI.tsx,tool,needs-port,Tool UI
tools/ReadMcpResourceTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/RemoteTriggerTool/RemoteTriggerTool.ts,tool,covered-by-rust-equivalent,Tool RemoteTriggerTool
tools/RemoteTriggerTool/UI.tsx,tool,needs-port,Tool UI
tools/RemoteTriggerTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/ScheduleCronTool/CronCreateTool.ts,tool,covered-by-rust-equivalent,Tool CronCreateTool
tools/ScheduleCronTool/CronDeleteTool.ts,tool,covered-by-rust-equivalent,Tool CronDeleteTool
tools/ScheduleCronTool/CronListTool.ts,tool,needs-port,Tool CronListTool
tools/ScheduleCronTool/UI.tsx,tool,needs-port,Tool UI
tools/ScheduleCronTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/SendMessageTool/SendMessageTool.ts,tool,covered-by-rust-equivalent,Tool SendMessageTool
tools/SendMessageTool/UI.tsx,tool,needs-port,Tool UI
tools/SendMessageTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/SendMessageTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/SkillTool/SkillTool.ts,tool,covered-by-rust-equivalent,Tool SkillTool
tools/SkillTool/UI.tsx,tool,needs-port,Tool UI
tools/SkillTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/SkillTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/SleepTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/SyntheticOutputTool/SyntheticOutputTool.ts,tool,covered-by-rust-equivalent,Tool SyntheticOutputTool
tools/TaskCreateTool/TaskCreateTool.ts,tool,covered-by-rust-equivalent,Tool TaskCreateTool
tools/TaskCreateTool/constants.ts,tool,covered-by-rust-equivalent,Tool constants
tools/TaskCreateTool/prompt.ts,tool,covered-by-rust-equivalent,Tool prompt
tools/TaskGetTool/TaskGetTool.ts,tool,needs-port,Tool TaskGetTool
